State,State,Year,Crime Types
19767,Durango,2021,Robo
19768,Durango,2021,Robo
19769,Durango,2021,Robo
19770,Durango,2021,Robo
19771,Durango,2021,Robo
19772,Durango,2021,Robo
19773,Durango,2021,Fraude
19774,Durango,2021,Abuso de confianza
19775,Durango,2021,Extorsión
19776,Durango,2021,Daño a la propiedad
19777,Durango,2021,Despojo
19778,Durango,2021,Otros delitos contra el patrimonio
19779,Durango,2021,Violencia familiar
19780,Durango,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19781,Durango,2021,Incumplimiento de obligaciones de asistencia familiar
19782,Durango,2021,Otros delitos contra la familia
19783,Durango,2021,Corrupción de menores
19784,Durango,2021,Trata de personas
19785,Durango,2021,Otros delitos contra la sociedad
19786,Durango,2021,Narcomenudeo
19787,Durango,2021,Amenazas
19788,Durango,2021,Allanamiento de morada
19789,Durango,2021,Evasión de presos
19790,Durango,2021,Falsedad
19791,Durango,2021,Falsificación
19792,Durango,2021,Contra el medio ambiente
19793,Durango,2021,Delitos cometidos por servidores públicos
19794,Durango,2021,Electorales
19795,Durango,2021,Otros delitos del Fuero Común
19796,Guanajuato,2021,Homicidio
19797,Guanajuato,2021,Homicidio
19798,Guanajuato,2021,Homicidio
19799,Guanajuato,2021,Homicidio
19800,Guanajuato,2021,Homicidio
19801,Guanajuato,2021,Homicidio
19802,Guanajuato,2021,Homicidio
19803,Guanajuato,2021,Homicidio
19804,Guanajuato,2021,Homicidio
19805,Guanajuato,2021,Lesiones
19806,Guanajuato,2021,Lesiones
19807,Guanajuato,2021,Lesiones
19808,Guanajuato,2021,Lesiones
19809,Guanajuato,2021,Lesiones
19810,Guanajuato,2021,Lesiones
19811,Guanajuato,2021,Lesiones
19812,Guanajuato,2021,Lesiones
19813,Guanajuato,2021,Lesiones
19814,Guanajuato,2021,Feminicidio
19815,Guanajuato,2021,Feminicidio
19816,Guanajuato,2021,Feminicidio
19817,Guanajuato,2021,Feminicidio
19818,Guanajuato,2021,Aborto
19819,Guanajuato,2021,Otros delitos que atentan contra la vida y la integridad corporal
19820,Guanajuato,2021,Secuestro
19821,Guanajuato,2021,Secuestro
19822,Guanajuato,2021,Secuestro
19823,Guanajuato,2021,Secuestro
19824,Guanajuato,2021,Secuestro
19825,Guanajuato,2021,Tráfico de menores
19826,Guanajuato,2021,Rapto
19827,Guanajuato,2021,Otros delitos que atentan contra la libertad personal
19828,Guanajuato,2021,Abuso sexual
19829,Guanajuato,2021,Acoso sexual
19830,Guanajuato,2021,Hostigamiento sexual
19831,Guanajuato,2021,Violación simple
19832,Guanajuato,2021,Violación equiparada
19833,Guanajuato,2021,Incesto
19834,Guanajuato,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19835,Guanajuato,2021,Robo
19836,Guanajuato,2021,Robo
19837,Guanajuato,2021,Robo
19838,Guanajuato,2021,Robo
19839,Guanajuato,2021,Robo
19840,Guanajuato,2021,Robo
19841,Guanajuato,2021,Robo
19842,Guanajuato,2021,Robo
19843,Guanajuato,2021,Robo
19844,Guanajuato,2021,Robo
19845,Guanajuato,2021,Robo
19846,Guanajuato,2021,Robo
19847,Guanajuato,2021,Robo
19848,Guanajuato,2021,Robo
19849,Guanajuato,2021,Robo
19850,Guanajuato,2021,Robo
19851,Guanajuato,2021,Robo
19852,Guanajuato,2021,Robo
19853,Guanajuato,2021,Robo
19854,Guanajuato,2021,Robo
19855,Guanajuato,2021,Robo
19856,Guanajuato,2021,Robo
19857,Guanajuato,2021,Robo
19858,Guanajuato,2021,Robo
19859,Guanajuato,2021,Robo
19860,Guanajuato,2021,Robo
19861,Guanajuato,2021,Robo
19862,Guanajuato,2021,Robo
19863,Guanajuato,2021,Robo
19864,Guanajuato,2021,Robo
19865,Guanajuato,2021,Robo
19866,Guanajuato,2021,Robo
19867,Guanajuato,2021,Robo
19868,Guanajuato,2021,Robo
19869,Guanajuato,2021,Robo
19870,Guanajuato,2021,Robo
19871,Guanajuato,2021,Fraude
19872,Guanajuato,2021,Abuso de confianza
19873,Guanajuato,2021,Extorsión
19874,Guanajuato,2021,Daño a la propiedad
19875,Guanajuato,2021,Despojo
19876,Guanajuato,2021,Otros delitos contra el patrimonio
19877,Guanajuato,2021,Violencia familiar
19878,Guanajuato,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19879,Guanajuato,2021,Incumplimiento de obligaciones de asistencia familiar
19880,Guanajuato,2021,Otros delitos contra la familia
19881,Guanajuato,2021,Corrupción de menores
19882,Guanajuato,2021,Trata de personas
19883,Guanajuato,2021,Otros delitos contra la sociedad
19884,Guanajuato,2021,Narcomenudeo
19885,Guanajuato,2021,Amenazas
19886,Guanajuato,2021,Allanamiento de morada
19887,Guanajuato,2021,Evasión de presos
19888,Guanajuato,2021,Falsedad
19889,Guanajuato,2021,Falsificación
19890,Guanajuato,2021,Contra el medio ambiente
19891,Guanajuato,2021,Delitos cometidos por servidores públicos
19892,Guanajuato,2021,Electorales
19893,Guanajuato,2021,Otros delitos del Fuero Común
19894,Guerrero,2021,Homicidio
19895,Guerrero,2021,Homicidio
19896,Guerrero,2021,Homicidio
19897,Guerrero,2021,Homicidio
19898,Guerrero,2021,Homicidio
19899,Guerrero,2021,Homicidio
19900,Guerrero,2021,Homicidio
19901,Guerrero,2021,Homicidio
19902,Guerrero,2021,Homicidio
19903,Guerrero,2021,Lesiones
19904,Guerrero,2021,Lesiones
19905,Guerrero,2021,Lesiones
19906,Guerrero,2021,Lesiones
19907,Guerrero,2021,Lesiones
19908,Guerrero,2021,Lesiones
19909,Guerrero,2021,Lesiones
19910,Guerrero,2021,Lesiones
19911,Guerrero,2021,Lesiones
19912,Guerrero,2021,Feminicidio
19913,Guerrero,2021,Feminicidio
19914,Guerrero,2021,Feminicidio
19915,Guerrero,2021,Feminicidio
19916,Guerrero,2021,Aborto
19917,Guerrero,2021,Otros delitos que atentan contra la vida y la integridad corporal
19918,Guerrero,2021,Secuestro
19919,Guerrero,2021,Secuestro
19920,Guerrero,2021,Secuestro
19921,Guerrero,2021,Secuestro
19922,Guerrero,2021,Secuestro
19923,Guerrero,2021,Tráfico de menores
19924,Guerrero,2021,Rapto
19925,Guerrero,2021,Otros delitos que atentan contra la libertad personal
19926,Guerrero,2021,Abuso sexual
19927,Guerrero,2021,Acoso sexual
19928,Guerrero,2021,Hostigamiento sexual
19929,Guerrero,2021,Violación simple
19930,Guerrero,2021,Violación equiparada
19931,Guerrero,2021,Incesto
19932,Guerrero,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19933,Guerrero,2021,Robo
19934,Guerrero,2021,Robo
19935,Guerrero,2021,Robo
19936,Guerrero,2021,Robo
19937,Guerrero,2021,Robo
19938,Guerrero,2021,Robo
19939,Guerrero,2021,Robo
19940,Guerrero,2021,Robo
19941,Guerrero,2021,Robo
19942,Guerrero,2021,Robo
19943,Guerrero,2021,Robo
19944,Guerrero,2021,Robo
19945,Guerrero,2021,Robo
19946,Guerrero,2021,Robo
19947,Guerrero,2021,Robo
19948,Guerrero,2021,Robo
19949,Guerrero,2021,Robo
19950,Guerrero,2021,Robo
19951,Guerrero,2021,Robo
19952,Guerrero,2021,Robo
19953,Guerrero,2021,Robo
19954,Guerrero,2021,Robo
19955,Guerrero,2021,Robo
19956,Guerrero,2021,Robo
19957,Guerrero,2021,Robo
19958,Guerrero,2021,Robo
19959,Guerrero,2021,Robo
19960,Guerrero,2021,Robo
19961,Guerrero,2021,Robo
19962,Guerrero,2021,Robo
19963,Guerrero,2021,Robo
19964,Guerrero,2021,Robo
19965,Guerrero,2021,Robo
19966,Guerrero,2021,Robo
19967,Guerrero,2021,Robo
19968,Guerrero,2021,Robo
19969,Guerrero,2021,Fraude
19970,Guerrero,2021,Abuso de confianza
19971,Guerrero,2021,Extorsión
19972,Guerrero,2021,Daño a la propiedad
19973,Guerrero,2021,Despojo
19974,Guerrero,2021,Otros delitos contra el patrimonio
19975,Guerrero,2021,Violencia familiar
19976,Guerrero,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19977,Guerrero,2021,Incumplimiento de obligaciones de asistencia familiar
19978,Guerrero,2021,Otros delitos contra la familia
19979,Guerrero,2021,Corrupción de menores
19980,Guerrero,2021,Trata de personas
19981,Guerrero,2021,Otros delitos contra la sociedad
19982,Guerrero,2021,Narcomenudeo
19983,Guerrero,2021,Amenazas
19984,Guerrero,2021,Allanamiento de morada
19985,Guerrero,2021,Evasión de presos
19986,Guerrero,2021,Falsedad
19987,Guerrero,2021,Falsificación
19988,Guerrero,2021,Contra el medio ambiente
19989,Guerrero,2021,Delitos cometidos por servidores públicos
19990,Guerrero,2021,Electorales
19991,Guerrero,2021,Otros delitos del Fuero Común
19992,Hidalgo,2021,Homicidio
19993,Hidalgo,2021,Homicidio
19994,Hidalgo,2021,Homicidio
19995,Hidalgo,2021,Homicidio
19996,Hidalgo,2021,Homicidio
19997,Hidalgo,2021,Homicidio
19998,Hidalgo,2021,Homicidio
19999,Hidalgo,2021,Homicidio
20000,Hidalgo,2021,Homicidio
20001,Hidalgo,2021,Lesiones
20002,Hidalgo,2021,Lesiones
20003,Hidalgo,2021,Lesiones
20004,Hidalgo,2021,Lesiones
20005,Hidalgo,2021,Lesiones
20006,Hidalgo,2021,Lesiones
20007,Hidalgo,2021,Lesiones
20008,Hidalgo,2021,Lesiones
20009,Hidalgo,2021,Lesiones
20010,Hidalgo,2021,Feminicidio
20011,Hidalgo,2021,Feminicidio
20012,Hidalgo,2021,Feminicidio
20013,Hidalgo,2021,Feminicidio
20014,Hidalgo,2021,Aborto
20015,Hidalgo,2021,Otros delitos que atentan contra la vida y la integridad corporal
20016,Hidalgo,2021,Secuestro
20017,Hidalgo,2021,Secuestro
20018,Hidalgo,2021,Secuestro
20019,Hidalgo,2021,Secuestro
20020,Hidalgo,2021,Secuestro
20021,Hidalgo,2021,Tráfico de menores
20022,Hidalgo,2021,Rapto
20023,Hidalgo,2021,Otros delitos que atentan contra la libertad personal
20024,Hidalgo,2021,Abuso sexual
20025,Hidalgo,2021,Acoso sexual
20026,Hidalgo,2021,Hostigamiento sexual
20027,Hidalgo,2021,Violación simple
20028,Hidalgo,2021,Violación equiparada
20029,Hidalgo,2021,Incesto
20030,Hidalgo,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
20031,Hidalgo,2021,Robo
20032,Hidalgo,2021,Robo
20033,Hidalgo,2021,Robo
20034,Hidalgo,2021,Robo
20035,Hidalgo,2021,Robo
20036,Hidalgo,2021,Robo
20037,Hidalgo,2021,Robo
20038,Hidalgo,2021,Robo
20039,Hidalgo,2021,Robo
20040,Hidalgo,2021,Robo
20041,Hidalgo,2021,Robo
20042,Hidalgo,2021,Robo
20043,Hidalgo,2021,Robo
20044,Hidalgo,2021,Robo
20045,Hidalgo,2021,Robo
20046,Hidalgo,2021,Robo
20047,Hidalgo,2021,Robo
20048,Hidalgo,2021,Robo
20049,Hidalgo,2021,Robo
20050,Hidalgo,2021,Robo
20051,Hidalgo,2021,Robo
20052,Hidalgo,2021,Robo
20053,Hidalgo,2021,Robo
20054,Hidalgo,2021,Robo
20055,Hidalgo,2021,Robo
20056,Hidalgo,2021,Robo
20057,Hidalgo,2021,Robo
20058,Hidalgo,2021,Robo
20059,Hidalgo,2021,Robo
20060,Hidalgo,2021,Robo
20061,Hidalgo,2021,Robo
20062,Hidalgo,2021,Robo
20063,Hidalgo,2021,Robo
20064,Hidalgo,2021,Robo
20065,Hidalgo,2021,Robo
20066,Hidalgo,2021,Robo
20067,Hidalgo,2021,Fraude
20068,Hidalgo,2021,Abuso de confianza
20069,Hidalgo,2021,Extorsión
20070,Hidalgo,2021,Daño a la propiedad
20071,Hidalgo,2021,Despojo
20072,Hidalgo,2021,Otros delitos contra el patrimonio
20073,Hidalgo,2021,Violencia familiar
20074,Hidalgo,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
20075,Hidalgo,2021,Incumplimiento de obligaciones de asistencia familiar
20076,Hidalgo,2021,Otros delitos contra la familia
20077,Hidalgo,2021,Corrupción de menores
20078,Hidalgo,2021,Trata de personas
20079,Hidalgo,2021,Otros delitos contra la sociedad
20080,Hidalgo,2021,Narcomenudeo
20081,Hidalgo,2021,Amenazas
20082,Hidalgo,2021,Allanamiento de morada
20083,Hidalgo,2021,Evasión de presos
20084,Hidalgo,2021,Falsedad
20085,Hidalgo,2021,Falsificación
20086,Hidalgo,2021,Contra el medio ambiente
20087,Hidalgo,2021,Delitos cometidos por servidores públicos
20088,Hidalgo,2021,Electorales
20089,Hidalgo,2021,Otros delitos del Fuero Común
20090,Jalisco,2021,Homicidio
20091,Jalisco,2021,Homicidio
20092,Jalisco,2021,Homicidio
20093,Jalisco,2021,Homicidio
20094,Jalisco,2021,Homicidio
20095,Jalisco,2021,Homicidio
20096,Jalisco,2021,Homicidio
20097,Jalisco,2021,Homicidio
20098,Jalisco,2021,Homicidio
20099,Jalisco,2021,Lesiones
20100,Jalisco,2021,Lesiones
20101,Jalisco,2021,Lesiones
20102,Jalisco,2021,Lesiones
20103,Jalisco,2021,Lesiones
20104,Jalisco,2021,Lesiones
20105,Jalisco,2021,Lesiones
20106,Jalisco,2021,Lesiones
20107,Jalisco,2021,Lesiones
20108,Jalisco,2021,Feminicidio
20109,Jalisco,2021,Feminicidio
20110,Jalisco,2021,Feminicidio
20111,Jalisco,2021,Feminicidio
20112,Jalisco,2021,Aborto
20113,Jalisco,2021,Otros delitos que atentan contra la vida y la integridad corporal
20114,Jalisco,2021,Secuestro
20115,Jalisco,2021,Secuestro
20116,Jalisco,2021,Secuestro
20117,Jalisco,2021,Secuestro
20118,Jalisco,2021,Secuestro
20119,Jalisco,2021,Tráfico de menores
20120,Jalisco,2021,Rapto
20121,Jalisco,2021,Otros delitos que atentan contra la libertad personal
20122,Jalisco,2021,Abuso sexual
20123,Jalisco,2021,Acoso sexual
20124,Jalisco,2021,Hostigamiento sexual
20125,Jalisco,2021,Violación simple
20126,Jalisco,2021,Violación equiparada
20127,Jalisco,2021,Incesto
20128,Jalisco,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
20129,Jalisco,2021,Robo
20130,Jalisco,2021,Robo
20131,Jalisco,2021,Robo
20132,Jalisco,2021,Robo
20133,Jalisco,2021,Robo
20134,Jalisco,2021,Robo
20135,Jalisco,2021,Robo
20136,Jalisco,2021,Robo
20137,Jalisco,2021,Robo
20138,Jalisco,2021,Robo
20139,Jalisco,2021,Robo
20140,Jalisco,2021,Robo
20141,Jalisco,2021,Robo
20142,Jalisco,2021,Robo
20143,Jalisco,2021,Robo
20144,Jalisco,2021,Robo
20145,Jalisco,2021,Robo
20146,Jalisco,2021,Robo
20147,Jalisco,2021,Robo
20148,Jalisco,2021,Robo
20149,Jalisco,2021,Robo
20150,Jalisco,2021,Robo
20151,Jalisco,2021,Robo
20152,Jalisco,2021,Robo
20153,Jalisco,2021,Robo
20154,Jalisco,2021,Robo
20155,Jalisco,2021,Robo
20156,Jalisco,2021,Robo
20157,Jalisco,2021,Robo
20158,Jalisco,2021,Robo
20159,Jalisco,2021,Robo
20160,Jalisco,2021,Robo
20161,Jalisco,2021,Robo
20162,Jalisco,2021,Robo
20163,Jalisco,2021,Robo
20164,Jalisco,2021,Robo
20165,Jalisco,2021,Fraude
20166,Jalisco,2021,Abuso de confianza
20167,Jalisco,2021,Extorsión
20168,Jalisco,2021,Daño a la propiedad
20169,Jalisco,2021,Despojo
20170,Jalisco,2021,Otros delitos contra el patrimonio
20171,Jalisco,2021,Violencia familiar
20172,Jalisco,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
20173,Jalisco,2021,Incumplimiento de obligaciones de asistencia familiar
20174,Jalisco,2021,Otros delitos contra la familia
20175,Jalisco,2021,Corrupción de menores
20176,Jalisco,2021,Trata de personas
20177,Jalisco,2021,Otros delitos contra la sociedad
20178,Jalisco,2021,Narcomenudeo
20179,Jalisco,2021,Amenazas
20180,Jalisco,2021,Allanamiento de morada
20181,Jalisco,2021,Evasión de presos
20182,Jalisco,2021,Falsedad
20183,Jalisco,2021,Falsificación
20184,Jalisco,2021,Contra el medio ambiente
20185,Jalisco,2021,Delitos cometidos por servidores públicos
20186,Jalisco,2021,Electorales
20187,Jalisco,2021,Otros delitos del Fuero Común
20188,México,2021,Homicidio
20189,México,2021,Homicidio
20190,México,2021,Homicidio
20191,México,2021,Homicidio
20192,México,2021,Homicidio
20193,México,2021,Homicidio
20194,México,2021,Homicidio
20195,México,2021,Homicidio
20196,México,2021,Homicidio
20197,México,2021,Lesiones
20198,México,2021,Lesiones
20199,México,2021,Lesiones
20200,México,2021,Lesiones
20201,México,2021,Lesiones
20202,México,2021,Lesiones
20203,México,2021,Lesiones
20204,México,2021,Lesiones
20205,México,2021,Lesiones
20206,México,2021,Feminicidio
20207,México,2021,Feminicidio
20208,México,2021,Feminicidio
20209,México,2021,Feminicidio
20210,México,2021,Aborto
20211,México,2021,Otros delitos que atentan contra la vida y la integridad corporal
20212,México,2021,Secuestro
20213,México,2021,Secuestro
20214,México,2021,Secuestro
20215,México,2021,Secuestro
20216,México,2021,Secuestro
20217,México,2021,Tráfico de menores
20218,México,2021,Rapto
20219,México,2021,Otros delitos que atentan contra la libertad personal
20220,México,2021,Abuso sexual
20221,México,2021,Acoso sexual
20222,México,2021,Hostigamiento sexual
20223,México,2021,Violación simple
20224,México,2021,Violación equiparada
20225,México,2021,Incesto
20226,México,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
20227,México,2021,Robo
20228,México,2021,Robo
20229,México,2021,Robo
20230,México,2021,Robo
20231,México,2021,Robo
20232,México,2021,Robo
20233,México,2021,Robo
20234,México,2021,Robo
20235,México,2021,Robo
20236,México,2021,Robo
20237,México,2021,Robo
20238,México,2021,Robo
20239,México,2021,Robo
20240,México,2021,Robo
20241,México,2021,Robo
20242,México,2021,Robo
20243,México,2021,Robo
20244,México,2021,Robo
20245,México,2021,Robo
20246,México,2021,Robo
20247,México,2021,Robo
20248,México,2021,Robo
20249,México,2021,Robo
20250,México,2021,Robo
20251,México,2021,Robo
20252,México,2021,Robo
20253,México,2021,Robo
20254,México,2021,Robo
20255,México,2021,Robo
20256,México,2021,Robo
20257,México,2021,Robo
20258,México,2021,Robo
20259,México,2021,Robo
20260,México,2021,Robo
20261,México,2021,Robo
20262,México,2021,Robo
20263,México,2021,Fraude
20264,México,2021,Abuso de confianza
20265,México,2021,Extorsión
20266,México,2021,Daño a la propiedad
20267,México,2021,Despojo
20268,México,2021,Otros delitos contra el patrimonio
20269,México,2021,Violencia familiar
20270,México,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
20271,México,2021,Incumplimiento de obligaciones de asistencia familiar
20272,México,2021,Otros delitos contra la familia
20273,México,2021,Corrupción de menores
20274,México,2021,Trata de personas
20275,México,2021,Otros delitos contra la sociedad
20276,México,2021,Narcomenudeo
20277,México,2021,Amenazas
20278,México,2021,Allanamiento de morada
20279,México,2021,Evasión de presos
20280,México,2021,Falsedad
20281,México,2021,Falsificación
20282,México,2021,Contra el medio ambiente
20283,México,2021,Delitos cometidos por servidores públicos
20284,México,2021,Electorales
20285,México,2021,Otros delitos del Fuero Común
20286,Michoacán de Ocampo,2021,Homicidio
20287,Michoacán de Ocampo,2021,Homicidio
20288,Michoacán de Ocampo,2021,Homicidio
20289,Michoacán de Ocampo,2021,Homicidio
20290,Michoacán de Ocampo,2021,Homicidio
20291,Michoacán de Ocampo,2021,Homicidio
20292,Michoacán de Ocampo,2021,Homicidio
20293,Michoacán de Ocampo,2021,Homicidio
20294,Michoacán de Ocampo,2021,Homicidio
20295,Michoacán de Ocampo,2021,Lesiones
20296,Michoacán de Ocampo,2021,Lesiones
20297,Michoacán de Ocampo,2021,Lesiones
20298,Michoacán de Ocampo,2021,Lesiones
20299,Michoacán de Ocampo,2021,Lesiones
20300,Michoacán de Ocampo,2021,Lesiones
20301,Michoacán de Ocampo,2021,Lesiones
20302,Michoacán de Ocampo,2021,Lesiones
20303,Michoacán de Ocampo,2021,Lesiones
20304,Michoacán de Ocampo,2021,Feminicidio
20305,Michoacán de Ocampo,2021,Feminicidio
20306,Michoacán de Ocampo,2021,Feminicidio
20307,Michoacán de Ocampo,2021,Feminicidio
20308,Michoacán de Ocampo,2021,Aborto
20309,Michoacán de Ocampo,2021,Otros delitos que atentan contra la vida y la integridad corporal
20310,Michoacán de Ocampo,2021,Secuestro
20311,Michoacán de Ocampo,2021,Secuestro
20312,Michoacán de Ocampo,2021,Secuestro
20313,Michoacán de Ocampo,2021,Secuestro
20314,Michoacán de Ocampo,2021,Secuestro
20315,Michoacán de Ocampo,2021,Tráfico de menores
20316,Michoacán de Ocampo,2021,Rapto
20317,Michoacán de Ocampo,2021,Otros delitos que atentan contra la libertad personal
20318,Michoacán de Ocampo,2021,Abuso sexual
20319,Michoacán de Ocampo,2021,Acoso sexual
20320,Michoacán de Ocampo,2021,Hostigamiento sexual
20321,Michoacán de Ocampo,2021,Violación simple
20322,Michoacán de Ocampo,2021,Violación equiparada
20323,Michoacán de Ocampo,2021,Incesto
20324,Michoacán de Ocampo,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
